title,url,year,keywords,authors,abstract,text,url_pdf,num_citations,url_citations,cluster_id,num_versions,url_versions,excerpt
Silver-modulated SiO2-supported copper catalysts for selective hydrogenation of dimethyl oxalate to ethylene glycol,http://scholar.google.com/https://www.sciencedirect.com/science/article/pii/S0021951713002595,2013,,,,,,69,"http://scholar.google.com/scholar?cites=11745477250204945387&as_sdt=2005&sciodt=0,5&hl=en",11745477250204945387,7,"http://scholar.google.com/scholar?cluster=11745477250204945387&hl=en&as_sdt=0,5",… Silver-modulated SiO 2 -supported copper catalysts for selective hydrogenation of dimethyl oxalateto ethylene glycol … The Cu and Ag K-edge XAFS measurements were performed using thetransmission mode at the BL12C and NW10 beam line of the PF-AR and Photon Factory … 
Wavelength modulated reflectivities of the direct exciton edge in GaP,http://scholar.google.com/https://journals.jps.jp/doi/abs/10.1143/JPSJ.52.1057,1983,,,,,,40,"http://scholar.google.com/scholar?cites=4602071259344133869&as_sdt=2005&sciodt=0,5&hl=en",4602071259344133869,9,"http://scholar.google.com/scholar?cluster=4602071259344133869&hl=en&as_sdt=0,5","… out according to the following equa- tion; R(/l)=R(/lo) exp {1/A/I (AR/R) dl} , (1) Where All is theamplitude of the wavelength modulation … 1983) Wavelength Modulated Reﬂectivities of the … 200300 TEMPERATURE (K) edge _ _ _ _ _ The temperature dependence of the exciton Fig … "
Polarization-modulation technique with diamond phase retarder to improve the accuracy of XMCD measurements,http://scholar.google.com/https://scripts.iucr.org/cgi-bin/paper?ml4571,1999,,,,,,24,"http://scholar.google.com/scholar?cites=14054069885558352532&as_sdt=2005&sciodt=0,5&hl=en",14054069885558352532,6,"http://scholar.google.com/scholar?cluster=14054069885558352532&hl=en&as_sdt=0,5","… We will show the XMCD spectrum measured at the Fe K-edge in CoFe204, using thispolarization-modulation (PM) technique … e- Eo (eV) Figure 2 An x-ray magnetic circular dichroismspectrum at the Fe K-edge in CoFe20~, measured with the polarization-modulation technique … "
Study of magnetic materials using helicity-modulated X-ray magnetic circular dichroism,http://scholar.google.com/https://scripts.iucr.org/cgi-bin/paper?hi5012,2001,,,,,,28,"http://scholar.google.com/scholar?cites=17099721489531169969&as_sdt=2005&sciodt=0,5&hl=en",17099721489531169969,5,"http://scholar.google.com/scholar?cluster=17099721489531169969&hl=en&as_sdt=0,5","… Study of magnetic materials using helicity-modulated X-ray magnetic circular dichroism … A newhelicity-modulation technique has been applied for recording X-ray magnetic circular dichroism(XMCD) at … The refined spectrum is presented at the Fe K edge for pure Fe, Fe 4 N and … "
title,url,year,keywords,authors,abstract,text,url_pdf,num_citations,url_citations,cluster_id,num_versions,url_versions,excerpt
Real-space multiple-scattering calculation and interpretation of x-ray-absorption near-edge structure,http://scholar.google.com/https://journals.aps.org/prb/abstract/10.1103/PhysRevB.58.7565,1998,,,,,,4580,"http://scholar.google.com/scholar?cites=6524774054568158338&as_sdt=2005&sciodt=0,5&hl=en",6524774054568158338,9,"http://scholar.google.com/scholar?cluster=6524774054568158338&hl=en&as_sdt=0,5",A self-consistent real-space multiple-scattering (RSMS) approach for calculations of x-ray-absorption near-edge structure (XANES) is presented and implemented in an ab initio code applicable to arbitrary aperiodic or periodic systems. This approach yields a quantitative …
X-ray absorption near-edge structure calculations beyond the muffin-tin approximation,http://scholar.google.com/https://journals.aps.org/prb/abstract/10.1103/PhysRevB.63.125120,2001,,,,,,849,"http://scholar.google.com/scholar?cites=16254202854291386834&as_sdt=2005&sciodt=0,5&hl=en",16254202854291386834,2,"http://scholar.google.com/scholar?cluster=16254202854291386834&hl=en&as_sdt=0,5","A new scheme for calculating the x-ray absorption near edge structure (XANES) based on the finite-difference method is proposed. It allows completely free potential shape and, in particular, is not constrained to the muffin-tin approximation. In our approach, the calculation …"
Edge Structure Determines the Magnitude of Changes in Microclimate and Vegetation Structure in Tropical Forest Fragments1,http://scholar.google.com/https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1744-7429.1999.tb00113.x,1999,,,,,,642,"http://scholar.google.com/scholar?cites=9292470685591763512&as_sdt=2005&sciodt=0,5&hl=en",9292470685591763512,6,"http://scholar.google.com/scholar?cluster=9292470685591763512&hl=en&as_sdt=0,5","Edge structure is one of the principal determinants of the extent and magnitude of edge effects in forest fragments. In central Amazonia, natural succession at forest edges typically produces a dense wall of vegetation dominated by Cecropia spp. that buffers the forest …"
The influence of edge structure on the electronic properties of graphene quantum dots and nanoribbons,http://scholar.google.com/https://www.nature.com/articles/nmat2378,2009,,,,,,1113,"http://scholar.google.com/scholar?cites=2680179522462184192&as_sdt=2005&sciodt=0,5&hl=en",2680179522462184192,15,"http://scholar.google.com/scholar?cluster=2680179522462184192&hl=en&as_sdt=0,5","Graphene shows promise as a future material for nanoelectronics owing to its compatibility with industry-standard lithographic processing, electron mobilities up to 150 times greater than Si and a thermal conductivity twice that of diamond. The electronic structure of …"
On representing edge structure for model matching,http://scholar.google.com/https://ieeexplore.ieee.org/abstract/document/990655/,2001,,,,,,218,"http://scholar.google.com/scholar?cites=1593548602732015081&as_sdt=2005&sciodt=0,5&hl=en",1593548602732015081,10,"http://scholar.google.com/scholar?cluster=1593548602732015081&hl=en&as_sdt=0,5","We show how a novel, non-linear representation of edge structure can be used to improve the performance of model matching algorithms and object verification/recognition tasks. Rather than represent the image structure using intensity values or gradients, we use a …"
Effect of edge structure on the flux of species into forest interiors,http://scholar.google.com/https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1523-1739.2001.99309.x,2001,,,,,,375,"http://scholar.google.com/scholar?cites=1192885913281818440&as_sdt=2005&sciodt=0,5&hl=en",1192885913281818440,10,"http://scholar.google.com/scholar?cluster=1192885913281818440&hl=en&as_sdt=0,5",A key goal of conservation biology is to prevent the spread of exotic species. Previous work on exotic invasion has two limitations:(1) the lack of a spatially explicit approach and (2) a primary focus on the net effect of invasion by examining invasive species already present in …
X-ray K-edge absorption spectra of Fe minerals and model compounds: near-edge structure,http://scholar.google.com/https://link.springer.com/article/10.1007/BF01204319,1983,,,,,,330,"http://scholar.google.com/scholar?cites=10432196683371596878&as_sdt=2005&sciodt=0,5&hl=en",10432196683371596878,5,"http://scholar.google.com/scholar?cluster=10432196683371596878&hl=en&as_sdt=0,5","Synchrotron radiation has been used to collect high-resolution Fe K absorption near-edge spectra of a suite of Fe minerals and compounds having a range of Fe environments. These spectra, along with those of previous workers, indicate that the number, position, and …"
Linking forest edge structure to edge function: mediation of herbivore damage,http://scholar.google.com/https://besjournals.onlinelibrary.wiley.com/doi/abs/10.1046/j.1365-2745.2000.00423.x,2000,,,,,,234,"http://scholar.google.com/scholar?cites=148931619025315136&as_sdt=2005&sciodt=0,5&hl=en",148931619025315136,8,"http://scholar.google.com/scholar?cluster=148931619025315136&hl=en&as_sdt=0,5","Summary 1 Forest edges, which are prominent features in the north‐eastern United States landscape, may control the flux of organisms between forest and non‐forest habitats. Previous studies have described edge structure rather than function, as determined by …"
"Quantitative determination of iron oxidation states in minerals using Fe L2,3-edge electron energy-loss near-edge structure spectroscopy",http://scholar.google.com/https://link.springer.com/article/10.1007/s002690050122,1998,,,,,,301,"http://scholar.google.com/scholar?cites=4298993872375990078&as_sdt=2005&sciodt=0,5&hl=en",4298993872375990078,6,"http://scholar.google.com/scholar?cluster=4298993872375990078&hl=en&as_sdt=0,5","Abstract The Fe L 2, 3-edge spectra for a range of natural minerals and synthetic solid solutions have been measured using the technique of parallel electron energy-loss spectroscopy (PEELS) recorded in a transmission electron microscope (TEM). The Fe L 2, 3 …"
First-principles calculation of x-ray absorption-edge structure in molecular clusters,http://scholar.google.com/https://journals.aps.org/pra/abstract/10.1103/PhysRevA.22.1104,1980,,,,,,290,"http://scholar.google.com/scholar?cites=4336388138651729833&as_sdt=2005&sciodt=0,5&hl=en",4336388138651729833,2,"http://scholar.google.com/scholar?cluster=4336388138651729833&hl=en&as_sdt=0,5",We report initial results of a systematic study of the calculation of near-edge features in the x-ray absorption spectra of an atom in a molecular cluster as a function of different chemical environments and of varying prescriptions for the effective molecular potential of the excited …
X-ray absorption near-edge structure calculations with the pseudopotentials: Application to the K edge in diamond and -quartz,http://scholar.google.com/https://journals.aps.org/prb/abstract/10.1103/PhysRevB.66.195107,2002,,,,,,272,"http://scholar.google.com/scholar?cites=1294330021894789372&as_sdt=2005&sciodt=0,5&hl=en",1294330021894789372,15,"http://scholar.google.com/scholar?cluster=1294330021894789372&hl=en&as_sdt=0,5",We present a reciprocal-space pseudopotential scheme for calculating x-ray absorption near-edge structure (XANES) spectra. The scheme incorporates a recursive method to compute absorption cross section as a continued fraction. The continued fraction formulation …
New high-energy approximation for X-ray-absorption near-edge structure,http://scholar.google.com/https://journals.aps.org/prb/abstract/10.1103/PhysRevB.34.4350,1986,,,,,,179,"http://scholar.google.com/scholar?cites=12782758180369751815&as_sdt=2005&sciodt=0,5&hl=en",12782758180369751815,8,"http://scholar.google.com/scholar?cluster=12782758180369751815&hl=en&as_sdt=0,5",Spherical-wave corrections in x-ray-absorption fine structure (XAFS) are incorporated using a novel high-energy approximation which replaces the plane-wave approximation and is found to be in excellent agreement all the way to the absorption edge. The single-scattering …
Near-edge structure in electron-energy-loss spectra of MgO,http://scholar.google.com/https://journals.aps.org/prb/abstract/10.1103/PhysRevB.33.22,1986,,,,,,137,"http://scholar.google.com/scholar?cites=7343995638885489156&as_sdt=2005&sciodt=0,5&hl=en",7343995638885489156,7,"http://scholar.google.com/scholar?cluster=7343995638885489156&hl=en&as_sdt=0,5",Electron-energy-loss spectra of all core-level absorption edges of MgO microcrystals were recorded in the transmission mode using 60-keV electrons. The low-noise signal attained at a resolution of 0.5 eV reveals details of fine structure in the near-edge region. The spectra …
Extended X-ray-absorption fine-structure and near-edge-structure studies on evaporated small clusters of Au,http://scholar.google.com/https://journals.aps.org/prb/abstract/10.1103/PhysRevB.31.5058,1985,,,,,,178,"http://scholar.google.com/scholar?cites=7110695293545878015&as_sdt=2005&sciodt=0,5&hl=en",7110695293545878015,7,"http://scholar.google.com/scholar?cluster=7110695293545878015&hl=en&as_sdt=0,5",The L 3 Au edge of small evaporated gold clusters has been studied by x-ray-absorption spectroscopy at the Frascati synchrotron radiation facility. Sample discontinuity and particle size were controlled by optical transmission measurements and electron microscopy …
